x,y,theta
-1.209073496130459446e+00,-2.095236777229072977e+00,6.632347537999934428e-02
-1.209554363666328403e+00,-2.094500608333191849e+00,-1.105079900912525476e-01
-1.209736375600008351e+00,-2.093435457019191315e+00,-2.738691977720927317e-01
-1.208744708491828135e+00,-2.091821696566164679e+00,-3.815702380623205436e-01
-1.208034498801991985e+00,-2.090958411784214377e+00,-5.616942331044856296e-01
-1.207486735333074934e+00,-2.090030605682076548e+00,-7.411988964051358098e-01
-1.206651390712063288e+00,-2.089056287287586411e+00,-9.202439271945761501e-01
-1.205530790806544017e+00,-2.088080127777269812e+00,-1.103071138928255479e+00
-1.204131492350500654e+00,-2.088598830947368867e+00,-1.271992192181362169e+00
-1.202940202719501084e+00,-2.088674787305376590e+00,-1.461628526030803954e+00
-1.201111554498256462e+00,-2.088224966069962996e+00,-1.640296825733143393e+00
-1.199187125537811927e+00,-2.087588697632152712e+00,-1.821646426031521493e+00
-1.196616258932264643e+00,-2.087493324133281813e+00,-1.997560294411400372e+00
-1.194102890350188462e+00,-2.087582623665096726e+00,-2.176861730749563240e+00
-1.192152302759947213e+00,-2.087919997327648325e+00,-2.263437397184322020e+00
-1.194104257259351654e+00,-2.088126996888996612e+00,-2.079872565630767056e+00
-1.196481770221655694e+00,-2.088943300263838232e+00,-1.891261588110431990e+00
-1.197825206431212042e+00,-2.089603865028141882e+00,-1.708879921441384786e+00
-1.199444874372656011e+00,-2.091302858526287167e+00,-1.536972590875252287e+00
-1.200487628328475553e+00,-2.093136398885402816e+00,-1.347949403518441169e+00
-1.201607079271288736e+00,-2.094499125144872131e+00,-1.174276481554168194e+00
-1.202097038686738673e+00,-2.096694873450350993e+00,-9.977980947912248322e-01
-1.202294057988350096e+00,-2.098648576946861688e+00,-8.242487451700768464e-01
-1.201906199525879515e+00,-2.100334445992006582e+00,-6.429813960704255926e-01
-1.201453404067309938e+00,-2.102154981745646634e+00,-4.653341792188006032e-01
-1.200744052133730033e+00,-2.104067364377095739e+00,-2.660863123754044213e-01
-1.199386681374812191e+00,-2.107055574459406166e+00,-1.112530064703558252e-01
-1.198598390577014339e+00,-2.108927107436576076e+00,6.846757283920258674e-02
-1.197162281124204863e+00,-2.111208196092596356e+00,2.541541980979726834e-01
-1.195153087715283169e+00,-2.113428239920463803e+00,4.326654293734264467e-01
-1.192422161985486229e+00,-2.115623832254326153e+00,5.985700307419495880e-01
-1.112372224866249759e+00,-2.061952716437595701e+00,6.546284223512445211e-01
-1.031189578029807485e+00,-1.997568379401112759e+00,6.998645026481238318e-01
-9.528768614460519926e-01,-1.931722679548276034e+00,7.424643585504950849e-01
-8.758174850817991297e-01,-1.864726818200316272e+00,7.385160659479597101e-01
-7.983191471927413296e-01,-1.796864338604349909e+00,7.186908419040379803e-01
-7.382700621237047178e-01,-1.754164165533465214e+00,5.457471872477759334e-01
-6.859776329368431069e-01,-1.730895897003483119e+00,3.734871831881351745e-01
-6.292525728200680790e-01,-1.716513148656795273e+00,1.988479067366595299e-01
-5.703295334113258619e-01,-1.710759550761057346e+00,1.675487961133440354e-02
-5.095352134109389919e-01,-1.715828049749781981e+00,-1.688153628496260328e-01
-4.465657936673876338e-01,-1.733864853621787772e+00,-3.678587542124752141e-01
-3.879363158186046601e-01,-1.763435076342990460e+00,-5.546201577309850528e-01
-3.279806709427230405e-01,-1.808167155266699355e+00,-7.350045365646985518e-01
-2.589334546544307392e-01,-1.880384610696935965e+00,-8.949275034391975803e-01
-1.938236053854170693e-01,-1.956203991741358950e+00,-8.589817890754457563e-01
-1.233836684843385295e-01,-2.032582897959182677e+00,-8.211681411878170023e-01
-5.319364117171718198e-02,-2.108189489070323663e+00,-8.333730439891919861e-01
1.488487425222477381e-03,-2.171918689156622229e+00,-9.718209419985546216e-01
1.896324170744212792e-02,-2.204972408671907136e+00,-1.169656966161980005e+00
3.109604837935528790e-02,-2.237583316864134808e+00,-1.366875556358440491e+00
3.660616318971889049e-02,-2.272914099278852351e+00,-1.563847702461351963e+00
3.577122521329962473e-02,-2.306616082227480824e+00,-1.740472492811113492e+00
2.770482934100021444e-02,-2.343458125597411179e+00,-1.916335398713074456e+00
9.568124069589550168e-03,-2.384800146588191616e+00,-2.105352579621805997e+00
-2.216198823556450592e-02,-2.429571312871527944e+00,-2.296872323971031804e+00
-3.983574058499186193e-02,-2.451186758377052133e+00,-2.327075108619328425e+00
-4.440304803494096730e-02,-2.458191615711364353e+00,-2.144634617657764419e+00
-6.681043817833616505e-02,-2.499321663924254810e+00,-2.083774625480152576e+00
-1.114403089726903329e-01,-2.589826262424518521e+00,-2.043773047941684240e+00
-1.569328585891250905e-01,-2.681445718020924573e+00,-2.046711475183024209e+00
-2.032220807488208936e-01,-2.772376540023050229e+00,-2.044788712352802129e+00
-2.500630041587947328e-01,-2.863284446203294920e+00,-2.049939012531011517e+00
-2.661268551969642737e-01,-2.895307019987552355e+00,-1.881921270496809129e+00
-2.675743656769086765e-01,-2.897644173257641675e+00,-1.699799429611742463e+00
-2.686767450500373022e-01,-2.899918358145164188e+00,-1.518680912927837579e+00
-2.692653800802868314e-01,-2.901971695469906187e+00,-1.331088965588985040e+00
-2.691821127271734060e-01,-2.904841501407432691e+00,-1.151303412806540027e+00
-2.688108536663109116e-01,-2.907819965041073651e+00,-9.872586385785372398e-01
-2.676729343463429278e-01,-2.911979148291114150e+00,-8.213749402608261363e-01
-2.648124257921188884e-01,-2.916925304175947087e+00,-6.466827049574943587e-01
-2.507379497455369810e-01,-2.929206707775291019e+00,-5.228633193117891986e-01
-1.694674611774433792e-01,-2.989157450484538625e+00,-6.613777683333412760e-01
-1.283983256751280444e-01,-3.020311181273793721e+00,-8.688232968436698789e-01
