x,y,theta
-1.811015715535594650e-01,-3.071765414098023950e+00,-1.469160631418064300e+00
-1.787599742176891049e-01,-3.071437414375270958e+00,-1.675976896524209225e+00
-1.762422545040692179e-01,-3.071313903874529849e+00,-1.852752184591717866e+00
-1.734509546906301825e-01,-3.071500551057425810e+00,-2.035304542256799909e+00
-1.711710961156955868e-01,-3.072296279616001602e+00,-2.217158841065799191e+00
-1.683193035962509965e-01,-3.073932949824158545e+00,-2.421527831639097794e+00
-1.656795422540320029e-01,-3.075733925252909895e+00,-2.599921676667718451e+00
-1.632808857899403776e-01,-3.077911369452781098e+00,-2.802458624519782227e+00
-1.608638794857517318e-01,-3.080130966381944280e+00,-2.996451700977685206e+00
-1.587152401608918628e-01,-3.082746267972817922e+00,3.083130796201742019e+00
-1.567294775883282254e-01,-3.085555760479775866e+00,2.916530563715287183e+00
-1.559539911655239419e-01,-3.087103083486165023e+00,2.700210785521707013e+00
-1.553620679832863616e-01,-3.089930709134591336e+00,2.508273722868113342e+00
-1.545107977222703044e-01,-3.092748099141076512e+00,2.300754092274297946e+00
-1.542341002607394984e-01,-3.095324588110138997e+00,2.106845755303277556e+00
-1.543734259709843848e-01,-3.097656763672124836e+00,1.904473009828893337e+00
-1.549553466785844325e-01,-3.099941289776703357e+00,1.696839954271495143e+00
-1.557826977107867050e-01,-3.101152675706869921e+00,1.504300026104459231e+00
-1.569922312890739691e-01,-3.102600809605690291e+00,1.303041460296492149e+00
-1.584452099866660579e-01,-3.103475852573668980e+00,1.092257406476918158e+00
-1.600905799575730315e-01,-3.103471210301652849e+00,8.977329771701663130e-01
-1.613604070599156115e-01,-3.103014085016717605e+00,6.890885673881274043e-01
-1.622625051885131509e-01,-3.102082988772551175e+00,4.947245264012371524e-01
-1.632575917314574854e-01,-3.100911959911314852e+00,2.910396760658227611e-01
