x,y,theta
-7.652140262755243727e-01,-3.320885353619379199e+00,-7.553542936483470527e-01
-7.644160577215208807e-01,-3.318785774994758242e+00,-9.357623364612412953e-01
-7.632187530763784311e-01,-3.317374668230812063e+00,-1.110749944545987855e+00
-7.618096991233309634e-01,-3.315718355937030015e+00,-1.295275961826137134e+00
-7.602359173855511854e-01,-3.314429307115625445e+00,-1.498730585110514157e+00
-7.585371618236533831e-01,-3.313530713339126521e+00,-1.674302286658421623e+00
-7.562203993914698996e-01,-3.312718624831729741e+00,-1.858202504025640467e+00
-7.533144083449411221e-01,-3.312426886253306169e+00,-2.061851710179904984e+00
-7.503496187116017735e-01,-3.312909538152633893e+00,-2.241843251221424804e+00
-7.479519051889068626e-01,-3.314477412972610448e+00,-2.424526503671859512e+00
-7.455439823275843425e-01,-3.315622619034058971e+00,-2.600004153693876940e+00
-7.430982264488797950e-01,-3.317278726597741034e+00,-2.817575744996495768e+00
-7.406171792635852791e-01,-3.319334392216064966e+00,-3.021691501526951207e+00
-7.387983548693752844e-01,-3.321119016530580836e+00,3.082089842150869341e+00
-7.369874690443610765e-01,-3.322865139514155075e+00,2.902503286309877417e+00
-7.354733666569587269e-01,-3.324855701149350917e+00,2.688952055145186204e+00
-7.344556228281688970e-01,-3.326976361637294044e+00,2.503553729327045119e+00
-7.336405279851612171e-01,-3.329242655529096151e+00,2.306713394821501950e+00
-7.329793267979350935e-01,-3.331158707947891262e+00,2.121971266417805868e+00
-7.331229787566337919e-01,-3.333186696575014540e+00,1.939472690290815704e+00
-7.626223363366380070e-01,-3.239975725811910401e+00,1.907376871791476969e+00
-7.945955370209731861e-01,-3.144382457337655090e+00,1.909170728412049378e+00
-8.138136446719255179e-01,-3.077959282609779468e+00,2.010666123792919091e+00
-8.144203771886896481e-01,-3.079376577261990988e+00,1.820347652289820317e+00
-8.152821231623732512e-01,-3.080665307068271463e+00,1.646523917234184342e+00
-8.171609277093727641e-01,-3.081601182685995699e+00,1.447582626807826456e+00
-8.187337162749679376e-01,-3.082301188535862213e+00,1.258868936939992578e+00
-8.202109531750079174e-01,-3.082521477712186986e+00,1.078207466496678757e+00
-8.217209983184615707e-01,-3.082163829269523259e+00,9.045197171375273237e-01
-7.541233702657076376e-01,-3.005080190234759030e+00,8.571995746576823727e-01
-6.840491829841010007e-01,-2.926849665384501531e+00,8.607274023665202334e-01
-6.169572613170201114e-01,-2.851980950161607797e+00,8.567491050270792385e-01
-5.727128371013868735e-01,-2.802112640723879888e+00,8.577892832082765207e-01
-5.025565526137228956e-01,-2.722071121380449821e+00,8.574287039221540896e-01
-4.813741994596070217e-01,-2.696027058888699646e+00,7.109164159329695032e-01
-4.822085150515639795e-01,-2.694798980866111915e+00,5.136130223675648976e-01
-4.832675828074044500e-01,-2.693953513579444348e+00,3.322890709639845785e-01
-4.841590973040183488e-01,-2.692880709547925022e+00,1.471028959078679310e-01
-4.847854817628734492e-01,-2.691857102286977721e+00,-3.338242065573322759e-02
-4.856043663962352208e-01,-2.690530155919388822e+00,-2.098213532784458102e-01
-4.858468373935362905e-01,-2.689296762754883829e+00,-3.909106914502988861e-01
-4.861140353977165818e-01,-2.688325287456374113e+00,-5.759301310043659639e-01
-4.858939911482741403e-01,-2.687213466364966941e+00,-7.596679543373189292e-01
-4.846900221804979481e-01,-2.687659667119393525e+00,-9.607972637315743691e-01
-4.247558387507929245e-01,-2.774163892215057103e+00,-9.676083626300298057e-01
-3.653142201775620435e-01,-2.859328167282503053e+00,-9.652135756458530835e-01
-3.070775847624446220e-01,-2.942554334361892288e+00,-9.658065570413723044e-01
-2.462218313791882940e-01,-3.028943640649513380e+00,-9.642612173653646312e-01
-1.985521792099540772e-01,-3.092435420341947960e+00,-1.131074119277917012e+00
-1.968720709896056298e-01,-3.092168273839141168e+00,-1.304848636447129673e+00
-1.946232893689309740e-01,-3.091642192777113607e+00,-1.502915688295012764e+00
-1.923097410600297930e-01,-3.091509243689099407e+00,-1.709804692432798978e+00
-1.898219750703091235e-01,-3.091571225151873215e+00,-1.886642462162830602e+00
-1.870712656147254238e-01,-3.091952570617030105e+00,-2.069256677449989645e+00
-1.848495250055395833e-01,-3.092916685996454529e+00,-2.251166949157465957e+00
-1.820876423365083707e-01,-3.094749519786737402e+00,-2.455596483821222975e+00
-1.795405036395192611e-01,-3.096730746891724895e+00,-2.634044920352157426e+00
-1.772472546238213209e-01,-3.099080104311196404e+00,-2.836635819886082377e+00
-1.749372070910023003e-01,-3.101472308307692050e+00,-3.030682199953277589e+00
-1.729090131547187936e-01,-3.104250891855118599e+00,3.048847597955151034e+00
-1.710558111479887344e-01,-3.107234762492248947e+00,2.882185644278985936e+00
-1.703589067281824909e-01,-3.108895570418469312e+00,2.665732933847625663e+00
-1.698875577742583187e-01,-3.111821958274872735e+00,2.473674653652632394e+00
-1.691569499398352383e-01,-3.114747072221412338e+00,2.266034000625565259e+00
-1.689924926354428036e-01,-3.117411500735172591e+00,2.072004680134548860e+00
-1.692355504092394880e-01,-3.119817219483071113e+00,1.869510872914342370e+00
-1.699194907651270792e-01,-3.122159744743748799e+00,1.661756565832292365e+00
-1.708112850801549454e-01,-3.123421025583370980e+00,1.469095071923776086e+00
-1.720934435588858391e-01,-3.124905274239732744e+00,1.267714546958425448e+00
-1.735987668574781040e-01,-3.125807961444909022e+00,1.056808047202262291e+00
-1.752652249652954797e-01,-3.125824439413028344e+00,8.621605864560649701e-01
-1.765402186004640384e-01,-3.125401797760444911e+00,6.533926252559048020e-01
-1.774306810613637264e-01,-3.124518378915546180e+00,4.589045752367311160e-01
-1.784053009556024472e-01,-3.123391666251536858e+00,2.550952221779320683e-01
