x,y,theta
-1.252229602212443726e+00,-2.625435731071189771e+00,3.121442613981754377e+00
-1.269019257583501314e+00,-2.624923215179711722e+00,2.951510853187777172e+00
-1.286350450633481746e+00,-2.621242929064123039e+00,2.776306026986122610e+00
-1.288550546683434828e+00,-2.621387796993720709e+00,2.833310354241957540e+00
-1.287802992803669389e+00,-2.623629092146085195e+00,2.650005297796738102e+00
-1.287347301725797699e+00,-2.625853124024051244e+00,2.463644677009507511e+00
-1.362552816408804546e+00,-2.563364293104435809e+00,2.434530675280490275e+00
-1.440307651460701610e+00,-2.496620364383516311e+00,2.434747369841426146e+00
-1.497847718200709943e+00,-2.450875385733461531e+00,2.259468881045725297e+00
-1.496916021564183685e+00,-2.447330042551469464e+00,2.390280773223549371e+00
-1.497517069021402802e+00,-2.443328225099175910e+00,2.570206717992048251e+00
-1.498325905095686972e+00,-2.439203241534218858e+00,2.756320366033635061e+00
-1.499631558419542987e+00,-2.436824672124086266e+00,2.941422030249610575e+00
-1.501729301609982636e+00,-2.435745435032646622e+00,3.124083772463198905e+00
-1.504031318822026009e+00,-2.435136241654708655e+00,-2.972662774973533040e+00
-1.506701856795999550e+00,-2.435095617626028996e+00,-2.797211555907256564e+00
-1.509430192357113620e+00,-2.434835976593081597e+00,-2.610610359207444997e+00
-1.596717058453335669e+00,-2.491211797095664426e+00,-2.577902423404221377e+00
-1.636993765358087050e+00,-2.520117180536387114e+00,-2.737117715129832707e+00
-1.636505161371881290e+00,-2.522769550782407944e+00,-2.925226159989943842e+00
-1.635586914010062731e+00,-2.525261754094828337e+00,-3.117314791254496065e+00
-1.635186272282225461e+00,-2.527755353927102711e+00,2.986004380190551366e+00
-1.635170597092775679e+00,-2.530546350949081980e+00,2.810545510823229787e+00
-1.635126278120091925e+00,-2.533407420652440845e+00,2.632033871863162844e+00
-1.635177239472383803e+00,-2.535819774212444866e+00,2.455391341614866274e+00
-1.634751745799397415e+00,-2.538276493810617485e+00,2.256854999174263021e+00
-1.635628439068727014e+00,-2.541192327154390362e+00,2.074795530052579107e+00
-1.636118414483248129e+00,-2.543221249141951468e+00,1.888674908409083475e+00
-1.637784634954311924e+00,-2.545470443118338366e+00,1.705906060206411778e+00
-1.639881838096379552e+00,-2.547356421237322088e+00,1.523678074138163252e+00
-1.642001650819273850e+00,-2.549069064713594734e+00,1.346600554967556818e+00
-1.644328229546358155e+00,-2.550337832357626677e+00,1.170308875515651215e+00
-1.647008278454256569e+00,-2.551165976598948060e+00,9.917916666317250218e-01
-1.649718050788227863e+00,-2.551774441025561835e+00,8.090191681051435157e-01
-1.652167062032249945e+00,-2.552186165582373878e+00,6.311822053966282819e-01
-1.654545260927791306e+00,-2.552547178917383253e+00,4.525881343786668509e-01
-1.656894683052456907e+00,-2.552223478971730852e+00,2.752292457078289178e-01
-1.658586301805307084e+00,-2.551949432630273407e+00,9.269188047424918586e-02
-1.660170902024943995e+00,-2.550965160047913738e+00,-8.741956273982480485e-02
-1.661566199586488324e+00,-2.550167152702789153e+00,-2.639139012075221724e-01
-1.662727306996652610e+00,-2.549712301686755112e+00,-4.442931995803108824e-01
-1.663816213670864297e+00,-2.549138882276154039e+00,-6.265963502204645597e-01
-1.664852586460807249e+00,-2.548902177146694648e+00,-8.099058736956040727e-01
-1.663990820417168504e+00,-2.550488347116222965e+00,-1.004269395173531310e+00
-1.621752128222669453e+00,-2.641187588607509351e+00,-1.116166361116067929e+00
-1.578187133987621671e+00,-2.732568332761966534e+00,-1.116077164373377784e+00
-1.533866757207405618e+00,-2.827755606813695977e+00,-1.116322246637393212e+00
-1.500835208517598662e+00,-2.901285744667965183e+00,-9.593296992288627978e-01
-1.500857880611451423e+00,-2.901054248903569999e+00,-1.159347417330304220e+00
-1.500192426895303743e+00,-2.900468024554517132e+00,-1.338510805548636107e+00
-1.498585565176744128e+00,-2.899513739940913659e+00,-1.536670342387068677e+00
-1.496595414601311180e+00,-2.898711542176312772e+00,-1.718702326787618029e+00
-1.494436577941635536e+00,-2.898713986727215364e+00,-1.916363964001243536e+00
-1.491853990066111635e+00,-2.899197031881282527e+00,-2.131081956779671938e+00
-1.489123949877352526e+00,-2.899728812485594442e+00,-2.307245078167514674e+00
-1.486754779935411719e+00,-2.901982426398975523e+00,-2.476497276904357392e+00
-1.485359237271214106e+00,-2.903990662288395530e+00,-2.680657950386833743e+00
-1.483975728334827604e+00,-2.905692555529110432e+00,-2.860889998400939493e+00
-1.482774041668877718e+00,-2.908473446627624970e+00,-3.064614563852673612e+00
-1.481905612921391446e+00,-2.910947999232728289e+00,3.042248069866839710e+00
-1.480893706022335055e+00,-2.913488029797310919e+00,2.863347016816590429e+00
-1.480367408432469167e+00,-2.915745971767009337e+00,2.685341601421728175e+00
-1.479744917443040597e+00,-2.918754593984422829e+00,2.511572494454431759e+00
-1.479726137236470729e+00,-2.920585210841477597e+00,2.334955978469340554e+00
-1.480018066348963268e+00,-2.923691289112613667e+00,2.128499995368062336e+00
-1.481001133805859515e+00,-2.925996576782803782e+00,1.925764522582822380e+00
-1.482330256008098868e+00,-2.928182677056728522e+00,1.717928741212374488e+00
-1.484683907362566835e+00,-2.930263515703434241e+00,1.474402379125006712e+00
-1.487249927719503262e+00,-2.931500032910362652e+00,1.262046452548217346e+00
-1.490259459952161469e+00,-2.932416155009761827e+00,1.038483205742728011e+00
-1.493388739003623344e+00,-2.932075165066481137e+00,7.984934889839421235e-01
